OrderID,OrderDate,Quantity,UnitPrice,TotalPrice,Discount_Applied,PaymentMethod,ProductID,ProductName,ProductCategory,SKU,CustomerID,CustomerName,CustomerEmail,CustomerPhone,BillingAddress,ShippingCity,ShippingState,ShippingCountry,SalesRepID,SalesRepName,Region,SalesChannel,LeadSource,OrderStatus,ShippingDate,ShippingMethod,WarehouseCode,Notes,COGS_Percentage,Lead_Source
819499,2023-05-04,2,"$1,328.97","$2,657.94",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Software,SKU-3909,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"189 Patel Unions
North John, MN 55938",Thomasland,LA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Cold Call,Cancelled,2023-05-13,Overnight,WH-001,,0.64,
846453,2023-07-16,4,"$1,104.72","$4,418.88",0.0,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,electronics,SKU-1038,,Davis-Anthony,reneelogan@example.net,001-863-782-1068,"USNS Baker
FPO AE 31727",Tammyfurt,ID,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Reseller,Web,Shipped,2023-07-24,Overnight,WH-009,,0.56,
ORD-40144,2023-06-03,4,"$1,898.79","$7,595.16",0.0,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,ELEC,SKU-9010,3336d74b-502c-44c8-8c85-0a85ce1cdee9,Romero-Chambers,klong@example.net,001-896-561-3541x809,"PSC 4210, Box 7342
APO AA 09711",Watsonmouth,PA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Partner,Trade Show,Returned,2023-06-13,Express,WH-008,,0.66,
ORD-22981,2023-06-14,4,"$1,831.13","$6,958.29",0.05,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Software,SKU-3909,b5c2d259-44ef-4e6e-9eb5-79592cd84022,Fields-Rush,taylorrachel@example.net,+1-988-726-0188x8179,"578 Danielle Underpass Apt. 126
Schmidthaven, SC 46449",New Kaylee,NE,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Partner,Organic,Returned,2023-06-15,Overnight,WH-010,,0.56,
ORD-17056,2023-02-22,1,"$1,066.66","$1,013.33",0.05,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,office_supplies,SKU-2270,e92e200f-04d3-4d93-b9ef-fff2b6c678bc,Hurley-Alvarez,valerie12@example.net,886.773.8431,"19939 Natalie Spurs
Griffithfort, HI 14818",North Stephenside,OH,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Partner,Organic,Returned,2023-02-28,Express,WH-007,,0.58,
895070,2022-10-03,3,"$1,168.41","$3,154.71",0.1,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Furniture,SKU-1038,83c6fc39-ba02-4d92-afd2-8d5669c10863,Odom-Woods,thomas41@example.org,001-938-674-4544x1226,"630 Sarah Shores Suite 633
West Deniseton, OK 38082",West Jeremy,ME,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Direct,Referral,Returned,2022-10-12,Standard,WH-006,,0.58,
884718,2024-08-05,4,"$1,233.49","$4,369.53",0.05,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,electronics,SKU-1334,96c12b21-6ae0-49c8-aa73-11c1191fe42f,Turner PLC,cassandrataylor@example.org,907-603-3116,"46772 John Via Suite 559
Patrickhaven, VA 67317",Vangside,IL,USA,,,NA,Online,Cold Call,Cancelled,2024-08-09,Standard,WH-005,,0.62,
ORD-65651,2025-05-17,3,$929.63,"$2,788.89",0.0,Bank Transfer,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Office Supplies,SKU-2270,db58f9ff-3441-47a4-9f14-e93ca806acb7,"Ray, Brennan and Herrera",martinjeffrey@example.net,+1-417-713-7622,"597 Morrison Cliff Suite 207
Lake Richard, PA 27663",Douglaston,AZ,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Partner,Referral,Pending,2025-05-28,Standard,WH-005,,0.71,
ORD-32750,2023-08-21,2,$525.04,"$1,050.08",0.0,PayPal,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Electronics,SKU-4953,5b677cd3-c871-4c10-9b82-77b0c3122995,Harding-Stanton,mary26@example.org,303.827.6810,"8364 Matthew Mission
Dixonbury, RI 99145",Jasontown,PW,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Direct,Trade Show,Shipped,2023-08-30,Express,WH-008,,0.69,
847195,2024-01-01,3,"$1,219.61","$3,658.83",0.0,Credit Card,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Electronics,SKU-3909,10299ed2-5ac3-40c2-a644-0a73ee5c5d49,Fox and Sons,julia49@example.org,736.963.2238x970,"Unit 0869 Box 5839
DPO AA 40754",Port Angela,MO,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Reseller,Referral,Pending,2024-01-08,Standard,WH-009,,0.75,
876530,2025-01-11,10,"$1,338.04","$13,380.40",0.0,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,electronics,SKU-9010,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"0845 Norman Crossroad Apt. 881
Lake Steveburgh, HI 37776",Mendezberg,GU,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Reseller,Organic,Shipped,2025-01-23,Standard,WH-009,,0.74,
874945,2025-07-17,2,"$2,280.26","$4,560.52",0.0,Crypto,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Electronics,SKU-1038,bb44eb31-3ce9-45f4-bd7d-354b12a57f8f,Walsh Ltd,hmann@example.net,001-696-537-4391,"82742 Eric Rest Apt. 591
Amberstad, PW 58470",Jonesland,NV,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Reseller,Organic,Returned,2025-07-27,Standard,WH-005,,0.58,
819755,2024-07-21,2,"$1,467.60","$2,788.44",0.05,Credit Card,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,ELEC,SKU-4953,e92e200f-04d3-4d93-b9ef-fff2b6c678bc,Hurley-Alvarez,valerie12@example.net,886.773.8431,"487 Ford Passage Apt. 479
Allisontown, CT 32820",East Tammyfurt,FL,USA,,,North America,Online,Organic,Returned,2024-08-01,Express,WH-006,,0.55,
ORD-16608,2023-11-08,1,"$2,333.25","$2,333.25",0.0,Bank Transfer,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Furniture,SKU-1038,191669a5-13a2-420d-9a82-ab74f18cf5cf,Hebert Group,baldwinjose@example.org,4899893423,"6658 Vasquez Skyway
New Mark, VA 24745",South John,ME,USA,,,North America,Online,Referral,Shipped,2023-11-13,Express,WH-004,,0.59,
829405,2022-10-06,10,"$1,285.98","$12,859.80",0.0,Credit Card,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,electronics,SKU-8122,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"913 Sanchez Ridge Apt. 247
West Scott, WI 16971",East Timothy,MA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Partner,Referral,Cancelled,2022-10-08,Express,WH-004,,0.59,
821195,2023-03-03,5,$273.86,"$1,300.84",0.05,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,office_supplies,SKU-5993,689bb787-a9ae-4a1c-ae1c-3c3c26136485,King Group,david04@example.com,+1-748-974-2785x55312,"705 Louis Summit Apt. 445
North Christineville, PR 37607",Port Scott,PR,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Partner,Web,Pending,2023-03-10,Standard,WH-007,,0.63,
898349,2022-12-04,1,"$1,810.95","$1,810.95",0.0,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Software,SKU-1334,1c6a65e6-d2a9-4be7-b029-81a42fc80f84,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"7825 Brandon Views Apt. 384
Jordanshire, WY 05169",East Robin,NV,USA,,,N. America,Online,Trade Show,Shipped,2022-12-16,Express,WH-010,,0.68,
866742,2025-08-05,3,"$1,828.50","$5,485.50",0.0,PayPal,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,electronics,SKU-6995,f88cffec-9d76-408c-b27b-ecc8c52dba49,Deleon LLC,walshpaul@example.org,767-639-5660,"Unit 7689 Box 1955
DPO AA 63672",Port Margaret,SD,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Partner,Cold Call,Returned,2025-08-10,Express,WH-004,,0.64,
801612,2025-07-05,2,"$1,281.22","$2,562.44",0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Software,SKU-6995,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"06597 Hamilton Mountain
West Matthew, GU 76813",North Patrickfurt,VT,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Partner,Organic,Cancelled,2025-07-17,Express,WH-008,,0.56,
858910,2024-06-06,One,$333.08,$666.16,0.0,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Software,SKU-4544,50a9a270-3eba-4a43-b0f0-c43746aacdb9,"Andrade, Collins and Mills",robertturner@example.org,001-970-744-8362,"7592 Katherine Summit Suite 384
East Glenn, DE 21483",Shawnville,NM,USA,,,EMEA,Online,Web,Shipped,2024-06-10,Express,WH-005,,0.59,
811033,2023-03-10,1,"$2,139.27","$2,139.27",0.0,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,bb44eb31-3ce9-45f4-bd7d-354b12a57f8f,Walsh Ltd,hmann@example.net,001-696-537-4391,"1246 Patterson Gateway Apt. 360
Anthonyton, MP 12523",Arellanostad,AK,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Reseller,Cold Call,Cancelled,2023-03-22,Express,WH-003,,0.71,
ORD-81713,2024-09-15,5,"$1,985.43","$9,430.79",0.05,Credit Card,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Office Supplies,SKU-9010,5e7daaac-bed8-42c3-afd5-a0ec91fed7a9,Hunter-Castaneda,emoore@example.net,475.893.5529x4710,"4829 Susan Shoal
North Markburgh, LA 90999",West Hannahside,IN,USA,,,EMEA,Online,Referral,Returned,2024-09-29,Express,WH-010,,0.59,
832320,2023-03-21,1,$934.15,$934.15,0.0,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,9e53850d-4e57-4efc-b41b-80e3d341a92a,Huffman PLC,erin26@example.net,001-234-772-2861x8775,"9970 Walker Knoll
Robinsonton, DC 40899",Port Ambertown,VA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Partner,Web,Shipped,2023-03-18,Standard,WH-006,,0.6,
ORD-41417,2023-03-04,1,"$1,525.90","$1,525.90",0.0,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Electronics,SKU-4953,44e2a9d9-5ad5-438a-bc9b-22c637c562a9,Wheeler-Phillips,deborah80@example.org,(663)246-8521x5925,"572 Kelsey Walk Suite 801
Brooksstad, PR 25204",West Gregory,WV,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Reseller,Organic,Pending,2023-03-05,Express,WH-001,,0.75,
ORD-26718,2024-01-05,2,$551.96,"$1,103.92",0.0,Credit Card,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Furniture,SKU-4544,d3505d31-8309-4681-8495-0b3bdc787773,Hart-Bennett,scooper@example.com,+1-342-339-5867,"8685 Frey Ford Apt. 635
West Kevinshire, GA 31974",Nicholasstad,NV,USA,,,N. America,Online,Web,Shipped,2024-01-09,Overnight,WH-003,,0.7,
802636,2025-07-01,2,$546.06,"$1,092.12",0.0,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,office_supplies,SKU-3909,ca8650d6-84bd-4be1-8950-0258347dfbad,Vargas PLC,aboone@example.net,(206)774-1057,"5631 Cameron Springs Apt. 418
Elizabethland, WA 08703",Frazierport,MP,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Direct,Referral,Returned,2025-07-14,Express,WH-001,,0.56,
824052,2023-11-15,2,"$2,028.96","$3,855.02",0.05,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,office_supplies,SKU-2270,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"01545 Wilson Park
West Patrickview, KS 91152",East Max,MH,USA,,,Asia-Pacific,Online,Referral,Cancelled,2023-11-21,Express,WH-002,,0.68,
839081,2022-11-04,5,"$1,579.46","$6,317.84",0.2,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Furniture,SKU-2270,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"52222 Ashley Harbor
Leeview, VA 35860",North Ashleybury,AZ,USA,,,APAC,Online,Cold Call,Returned,2022-11-06,Express,WH-007,,0.65,
ORD-42698,2023-05-18,3,"$1,495.53","$4,486.59",0.0,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Office Supplies,SKU-1038,,Kline-Brewer,michelle12@example.org,(623)884-2744x54588,"14884 April Springs Suite 598
Susanborough, CO 64110",East Chelseaton,IA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Partner,Cold Call,Shipped,2023-05-27,Standard,WH-006,,0.6,
ORD-42559,2024-12-30,1,"$1,681.91","$1,681.91",0.0,Credit Card,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Software,SKU-8122,042b48b1-0f52-45a0-98d4-88be09870e58,"Harrell, Perez and Lozano",mary13@example.org,001-917-833-7058x929,"96684 Williams Parkway Apt. 487
Lake Teresastad, NY 60141",Kellyborough,AS,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Partner,Cold Call,Cancelled,2025-01-07,Standard,WH-007,,0.75,
804865,2024-10-14,1,$163.17,$163.17,0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Electronics,SKU-3909,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"6760 Casey Place Apt. 118
Deborahbury, ND 26570",West Sara,VT,USA,,,APAC,Online,Organic,Pending,2024-10-28,Standard,WH-001,,0.59,
ORD-81011,2023-11-14,2,$44.58,$84.70,0.05,Crypto,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Office Supplies,SKU-1334,191669a5-13a2-420d-9a82-ab74f18cf5cf,Hebert Group,baldwinjose@example.org,4899893423,"981 David Court Apt. 458
Lukehaven, OR 70968",South Luisville,MT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Partner,Trade Show,Pending,2023-11-21,Express,WH-005,,0.66,
ORD-90795,2024-02-19,1,"$1,958.08","$1,958.08",0.0,Crypto,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Electronics,SKU-1334,2d2a51fd-a2f8-4b9b-9bf2-b1f4518e4281,"Yang, Dickerson and Smith",grace62@example.org,(757)615-3774,"48807 Pierce Isle Suite 202
Rogerstad, NM 28341",Ryanview,GA,USA,,,N. America,Online,Organic,Returned,2024-03-03,Express,WH-006,,0.7,
ORD-19662,2025-05-26,1,$271.00,$243.90,0.1,Bank Transfer,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,office_supplies,SKU-4953,6d4d2488-3d85-48a7-a187-471774ec5821,Mitchell LLC,deannaellis@example.net,660.830.3930x3329,"206 Jennifer Crossing Apt. 397
Port Raymondview, IA 37222",Mcintyreview,NV,USA,,,"Europe, Middle East, Africa",Online,Referral,Pending,2025-05-30,Standard,WH-001,,0.57,
ORD-56196,2025-04-06,1,"$1,949.26","$1,656.87",0.15,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Electronics,SKU-5993,,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"10557 Pitts Fords Apt. 865
Lake Pamelafort, TN 99028",Port Amy,KY,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Partner,Trade Show,Cancelled,2025-04-08,Express,WH-001,,0.55,
850202,2023-09-08,4,"$2,207.57","$8,830.28",0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,electronics,SKU-6995,9e53850d-4e57-4efc-b41b-80e3d341a92a,Huffman PLC,erin26@example.net,001-234-772-2861x8775,"144 Deborah Burgs
Millsfurt, MN 63344",North Kim,NE,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Direct,Cold Call,Shipped,2023-09-10,Express,WH-003,Face store as stand.,0.75,
ORD-68930,2023-09-09,729,"$2,409.92","$7,229.76",0.86,Bank Transfer,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,office_supplies,SKU-6995,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"USNS Lucas
FPO AE 51507",Munozland,FL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,"Europe, Middle East, Africa",Reseller,Cold Call,Pending,2023-09-17,Express,WH-006,,0.62,
884285,2025-06-13,4,$835.41,"$3,174.56",0.05,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,office_supplies,SKU-5993,3124ede2-21e5-4ef3-8161-1961640a648c,Clarke LLC,martha32@example.org,(206)231-5150x3370,"Unit 2168 Box 8269
DPO AE 70256",East Ginafurt,AK,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Reseller,Referral,Pending,2025-06-22,Standard,WH-009,,0.74,
ORD-50590,2023-07-23,2,$531.57,"$1,063.14",0.0,Bank Transfer,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,ELEC,SKU-4544,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"71652 Marshall Falls Apt. 229
Port Jamesstad, WA 37937",South Diana,AK,USA,,,EMEA,Online,Trade Show,Pending,2023-07-28,Overnight,WH-001,,0.59,
ORD-41630,2022-11-24,1,"$1,148.13","$1,033.32",0.1,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Furniture,SKU-1038,3124ede2-21e5-4ef3-8161-1961640a648c,Clarke LLC,martha32@example.org,(206)231-5150x3370,"42536 Rogers Causeway Apt. 034
West Troy, SC 90878",Garciatown,MO,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Reseller,Organic,Pending,2022-11-26,Express,WH-009,,0.66,
828887,2025-03-28,5,"$2,320.70","$10,443.15",0.1,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Electronics,SKU-3909,121881ee-53e8-4448-8d12-61598877d7a2,"Alvarez, Tyler and Schmidt",denise19@example.org,001-725-302-5479x7139,"48397 Carol Stravenue Apt. 285
New Rebecca, PW 96307",Holtburgh,MD,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Reseller,Organic,Returned,2025-03-29,Overnight,WH-007,,0.66,
803540,2024-12-05,3,"$1,001.69","$3,005.07",0.0,Credit Card,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Furniture,SKU-3909,08e77ec5-91d4-4059-ac8c-a3a22d1126e7,"Aguilar, Arnold and Dickson",shieldsdebra@example.org,+1-825-575-0879x553,"0642 Holly Mountain
Pedrochester, MH 52106",New Jasmine,TX,USA,,,N. America,Online,Cold Call,Shipped,2024-12-19,Overnight,WH-006,,0.71,
840213,2024-03-07,2,"$1,706.58","$2,730.53",0.2,Bank Transfer,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Furniture,SKU-4953,09de6c9a-215e-4228-bcf3-bf1143c92a58,"Osborn, Kennedy and Nelson",joshuamedina@example.net,+1-275-986-0098x874,"87109 Stephens Wall
Marisamouth, PA 80003",Kellystad,VA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Partner,Referral,Pending,2024-03-16,Overnight,WH-002,,0.75,
872716,2024-09-07,2,"$2,068.68","$3,930.49",0.05,PayPal,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Furniture,SKU-4544,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"66192 Richard Tunnel Suite 057
North Martinville, CA 18991",Jordanchester,IL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Reseller,Cold Call,Pending,2024-09-18,Overnight,WH-005,,0.72,
ORD-96601,2022-12-19,4,"$1,684.96","$6,739.84",0.0,Credit Card,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Furniture,SKU-2270,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"8200 Christopher Court
Port Jorge, GU 02846",East Kevinberg,AZ,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Web,Pending,2022-12-25,Standard,WH-006,,0.59,
ORD-73867,2023-02-23,1,$197.78,$168.11,0.15,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Office Supplies,SKU-1038,09de6c9a-215e-4228-bcf3-bf1143c92a58,"Osborn, Kennedy and Nelson",joshuamedina@example.net,+1-275-986-0098x874,"11116 Melissa Passage
Meyerfort, OK 10976",Carolbury,DE,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Direct,Cold Call,Shipped,2023-03-04,Standard,WH-002,,0.62,
ORD-35233,2023-08-06,3,"$1,068.03","$2,723.48",0.15,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,ELEC,SKU-1334,66d2a0f9-fa43-4cf1-8b07-21ab84838d83,"Jones, Sanchez and Sutton",jamiemoran@example.com,001-465-848-1465x21245,"PSC 2518, Box 0080
APO AA 94333",New Leslie,RI,USA,,,"Europe, Middle East, Africa",Online,Cold Call,Returned,2023-08-10,Express,WH-009,,0.74,
872938,2023-03-12,1,$599.51,$509.58,0.15,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,office_supplies,SKU-5993,f88cffec-9d76-408c-b27b-ecc8c52dba49,Deleon LLC,walshpaul@example.org,767-639-5660,"3391 Wright Groves
New Michael, WA 52948",West Benjaminville,ME,USA,,,APAC,Online,Cold Call,Cancelled,2023-03-15,Express,WH-010,,0.64,
806247,2025-01-16,3,"$1,114.13","$3,342.39",0.0,PayPal,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,office_supplies,SKU-8122,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"11784 Garcia Forks
North Masonview, MI 09983",North Jennifer,VA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Reseller,Referral,Pending,2025-01-24,Standard,WH-004,Religious turn network explain nature hard.,0.58,
875618,2025-08-06,2,"$1,644.28","$3,288.56",0.0,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,office_supplies,SKU-1334,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"6321 Gordon Road Apt. 815
West Mariamouth, OR 09915",Kathleenton,RI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Partner,Referral,Pending,2025-08-20,Standard,WH-004,,0.64,
ORD-24512,2024-07-09,2,"$1,092.10","$1,747.36",0.2,Crypto,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Electronics,SKU-1038,1c6a65e6-d2a9-4be7-b029-81a42fc80f84,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"2135 Emily Rapid Suite 262
Nicoleview, ID 19113",Grayberg,AZ,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Direct,Cold Call,Cancelled,2024-07-22,Express,WH-005,Hand them goal score.,0.56,
816654,2025-03-22,4,$817.54,"$3,270.16",0.0,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,ELEC,SKU-5993,5b677cd3-c871-4c10-9b82-77b0c3122995,Harding-Stanton,mary26@example.org,303.827.6810,"42574 Lopez Mount
Ericfurt, TN 74222",North Ericside,WV,USA,,,NA,Online,Organic,Shipped,2025-03-29,Overnight,WH-002,,0.64,
835034,2023-03-25,1,"$1,345.59","$1,345.59",0.0,Credit Card,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Software,SKU-6995,,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"8919 Morgan Plains
Port Charlesfurt, KS 43693",West Andrea,WI,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Reseller,Referral,Cancelled,2023-03-31,Express,WH-007,,0.72,
805855,2024-12-26,2,"$1,864.85","$3,729.70",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,ELEC,SKU-3909,d3505d31-8309-4681-8495-0b3bdc787773,Hart-Bennett,scooper@example.com,+1-342-339-5867,"33613 Castro Lodge
Port David, GA 22180",Brocktown,ND,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Partner,Organic,Cancelled,2025-01-05,Standard,WH-006,,0.61,
